-1.9,3.65
-1.9,3.5
-1.9,3.35
-1.9,3.2
-1.9,3.05
-1.9,2.9
-1.9,2.75
-1.9,2.6
-1.9,2.45
-1.9,2.3
-1.9,2.15
-1.9,2
-1.9,1.85
-1.9,1.7
-1.9,1.625
